Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
29889285,Campaign Finance: What Everyone Needs to Know,Robert E Mutch,"Mutch, Robert E",,"=""0190274689""","=""9780190274689""",0,4.08,"Oxford University Press, USA",Paperback,240,2016,,,2020/03/26,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
31670227,A Whirlwind Tour of Python,Jake Vanderplas,"Vanderplas, Jake",,"=""""","=""9781491964651""",0,4.24,O'Reilly,ebook,98,2016,,,2020/03/20,currently-reading,currently-reading (#12),currently-reading,,,,1,,,0,,,,,
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5,4.26,Harper,Kindle Edition,450,2017,2017,2020/03/12,2019/04/03,,,read,,,,1,,,0,,,,,
5040588,"The Magykal Papers (Septimus Heap, #7.5)",Angie Sage,"Sage, Angie",Mark Zug,"=""0061704164""","=""9780061704161""",0,3.96,Katherine Tegen Books,Hardcover,167,2009,2009,2009/12/25,2020/02/26,,,read,,,,1,,,0,,,,,
7772,Dr. Seuss's Sleep Book,Dr. Seuss,"Seuss, Dr.",,"=""0394800915""","=""9780394800912""",0,4.17, New York: Random House,Hardcover,58,2012,1962,,2020/02/21,,,read,,,,1,,,0,,,,,
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""0375831002""","=""9780375831003""",4,4.37,Alfred A. Knopf,Hardcover,552,2006,2005,2012/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
1617,Night  (The Night Trilogy #1),Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",0,4.33,Hill & Wang,Paperback,115,2006,1956,,2020/02/20,,,read,,,,1,,,0,,,,,
480714,"Night of the Eye (Dragonlance: Defenders of Magic, #1)",Mary L. Kirchoff,"Kirchoff, Mary L.",,"=""1560768401""","=""9781560768401""",0,3.78,Wizards of the Coast,Paperback,314,2005,1994,,2020/02/20,,,read,,,,1,,,0,,,,,
500555,"Quest for the Queen (The Secrets of Droon, #10)",Tony Abbott,"Abbott, Tony","David Merrell, Tim Jessell","=""0439207843""","=""9780439207843""",5,3.93,Scholastic Paperbacks,Paperback,112,2000,2000,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
176326,The Problem Child,Michael Buckley,"Buckley, Michael",Peter Ferguson,"=""0810949148""","=""9780810949140""",4,4.28,Harry N. Abrams,Hardcover,320,2006,2006,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
661661,"Flight of the Genie (The Secrets of Droon, #21)",Tony Abbott,"Abbott, Tony",David Merrell,"=""0439560438""","=""9780439560436""",5,3.94,Scholastic,Paperback,128,2004,2003,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
315738,"Dream Thief (The Secrets of Droon, #17)",Tony Abbott,"Abbott, Tony",David Merrell,"=""0439420784""","=""9780439420785""",5,3.97,Scholastic Paperbacks,Paperback,128,2003,2003,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
902750,"The Mask of Maliban (The Secrets of Droon, #13)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""043930606X""","=""9780439306065""",5,3.92,Scholastic Paperbacks,Paperback,128,2001,2001,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1256165,"The Knights of Silversnow (The Secrets of Droon, #16)",Tony Abbott,"Abbott, Tony",,"=""0439306094""","=""9780439306096""",5,3.96,Scholastic Paperbacks,Paperback,128,2002,2002,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
299798,"The Fortress of the Treasure Queen (The Secrets of Droon, #23)",Tony Abbott,"Abbott, Tony",David Merrell,"=""0439661579""","=""9780439661577""",5,3.97,Scholastic Inc.,Mass Market Paperback,128,2004,2004,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1202113,"Under the Serpent Sea (The Secrets of Droon, #12)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""043920786X""","=""9780439207867""",5,3.92,Scholastic,Paperback,128,2001,2001,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
824972,"Search for the Dragon Ship (The Secrets Of Droon, #18)",Tony Abbott,"Abbott, Tony",,"=""0439420792""","=""9780439420792""",5,3.94,Scholastic Paperbacks,Paperback,128,2003,2003,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
980548,"The Sleeping Giant of Goll (The Secrets of Droon, #6)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0590108441""","=""9780590108447""",5,3.95,Scholastic,Paperback,112,2000,2000,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
2049299,The Riddle Of Zorfendorf Castle (The Secrets Of Droon #25),Tony Abbott,"Abbott, Tony",,"=""0439671736""","=""9780439671736""",5,4.00,Scholastic,Paperback,128,2005,2005,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
792225,"The Golden Wasp (The Secrets of Droon, #8)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439182980""","=""9780439182980""",5,3.99,Scholastic,Paperback,112,2000,2000,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
340101,"The Moon Scroll (The Secrets Of Droon, #15)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439306086""","=""9780439306089""",5,3.96,Scholastic Paperbacks,Paperback,144,2002,2002,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
287496,"In the Ice Caves of Krog (The Secrets of Droon, #20)",Tony Abbott,"Abbott, Tony",Gil Adams,"=""0439560403""","=""9780439560405""",5,3.97,Scholastic Inc.,Paperback,128,2003,2003,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
323355,The Book of Mormon: Another Testament of Jesus Christ,Anonymous,"Anonymous, Anonymous",Joseph Smith Jr.,"=""0967686563""","=""9780967686561""",4,4.36,The Church of Jesus Christ of Latter-day Saints,Paperback,531,2013,1830,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
340104,"The Mysterious Island (The Secrets of Droon, #3)",Tony Abbott,"Abbott, Tony","David Merrell, Tim Jessell","=""0590108409""","=""9780590108409""",5,3.85,Scholastic Paperbacks,Paperback,96,1999,1999,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
340106,"The Tower of the Elf King (The Secrets of Droon, #9)",Tony Abbott,"Abbott, Tony","David Merrell, Tim Jessell","=""043920772X""","=""9780439207720""",5,3.88,Scholastic,Paperback,112,2000,2000,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1061385,"The Isle of Mists (The Secrets of Droon, #22)",Tony Abbott,"Abbott, Tony",,"=""0439560489""","=""9780439560481""",5,3.98,Scholastic,Paperback,128,2004,2004,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1061388,"The Hidden Stairs and the Magic Carpet (The Secrets of Droon, #1)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0590108395""","=""9780590108393""",5,3.86,Scholastic Paperbacks,Paperback,81,1999,1999,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1061387,"The Race to Doobesh (The Secrets of Droon, #24)",Tony Abbott,"Abbott, Tony",,"=""0439661587""","=""9780439661584""",5,4.03,Scholastic,Mass Market Paperback,144,2005,2004,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
340105,"The Hawk Bandits of Tarkoom (The Secrets of Droon, #11)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439207851""","=""9780439207850""",5,3.91,Scholastic Paperbacks,Mass Market Paperback,128,2001,2001,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
689899,"The Great Ice Battle (The Secrets of Droon, #5)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0590108433""","=""9780590108430""",5,3.91,Scholastic Paperbacks,Paperback,96,1999,1999,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1390916,"The Coiled Viper (The Secrets of Droon, #19)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439420806""","=""9780439420808""",5,4.01,Scholastic Paperbacks,Paperback,128,2003,2003,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
825334,"City in the Clouds (The Secrets of Droon, #4)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0590108425""","=""9780590108423""",5,3.88,Scholastic,Paperback,96,1999,1999,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1691409,"Journey to the Volcano Palace (The Secrets of Droon, #2)",Tony Abbott,"Abbott, Tony","David Merrell, Tim Jessell","=""0590108417""","=""9780590108416""",5,3.93,Scholastic,Paperback,87,1999,1999,2008/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
1145236,The Guns of Tortuga,Brad Strickland,"Strickland, Brad",Thomas E. Fuller,"=""0689852975""","=""9780689852978""",5,4.00,Aladdin,Paperback,208,2003,2003,2009/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
3276072,Scat,Carl Hiaasen,"Hiaasen, Carl",,"=""0375834869""","=""9780375834868""",4,3.95,Alfred A. Knopf Books for Young Readers,Hardcover,384,2009,2009,2009/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
13083,Hoot,Carl Hiaasen,"Hiaasen, Carl",,"=""0440421705""","=""9780440421702""",4,3.82,Yearling Books,Paperback,292,2006,2002,2009/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
2195510,Mutiny!,Brad Strickland,"Strickland, Brad",,"=""0689852967""","=""9780689852961""",5,3.74,Aladdin Paperbacks,Paperback,191,2002,2002,2009/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,"=""1423140591""","=""9781423140597""",5,4.44,Disney-Hyperion Books,Hardcover,521,2011,2011,2011/01/01,2020/02/17,,,read,,,,1,,,0,,,,,
29396,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,"Butcher, Jim",,"=""044101268X""","=""9780441012688""",5,4.12,Ace,Paperback,504,2005,2004,2011/01/01,2020/02/16,,,read,,,,1,,,0,,,,,
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,"Riordan, Rick",,"=""1423140605""","=""9781423140603""",5,4.46,Disney-Hyperion Books,Hardcover,586,2012,2012,2012/01/01,2020/02/17,,,read,,,,1,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",4,4.26,Modern Library,Paperback,279,2000,1813,2012/01/01,2017/11/07,,,read,,,,1,,,0,,,,,
140963,"O Pioneers! (Great Plains Trilogy, #1)",Willa Cather,"Cather, Willa",,"=""0679743626""","=""9780679743620""",3,3.87,Vintage,Paperback,159,1992,1913,2012/01/01,2020/02/18,,,read,,,,1,,,0,,,,,
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat","=""0743477111""","=""9780743477116""",4,3.74,Simon Schuster,Paperback,368,2004,1595,2014/01/01,2017/11/07,,,read,,,,1,,,0,,,,,
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",5,4.10,Random House,Hardcover,375,2012,2012,2016/01/01,2017/11/07,,,read,,,,1,,,0,,,,,
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,"Stanley, Thomas J.",William D. Danko,"=""0671015206""","=""9780671015206""",5,4.03,Gallery Books,Paperback,258,1998,1995,2016/01/01,2017/11/07,,,read,,,,1,,,0,,,,,
141565,This Is Your Brain on Music: The Science of a Human Obsession,Daniel J. Levitin,"Levitin, Daniel J.",,"=""0525949690""","=""9780525949695""",5,3.87,Dutton Adult,Hardcover,314,2006,2006,2017/01/01,2017/11/07,,,read,,,,1,,,0,,,,,
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson,"Patterson, Kerry","Joseph Grenny, Ron McMillan, Al Switzler, Stephen R. Covey","=""0071401946""","=""9780071401944""",4,4.03,McGraw-Hill Education,Paperback,240,2002,2001,,2017/11/07,,,read,,,,1,,,0,,,,,
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""""",4,3.96,Harper,ebook,224,2016,2016,2019/01/01,2019/10/13,,,read,,,,1,,,0,,,,,
1052,The Richest Man in Babylon,George S. Clason,"Clason, George S.",,"=""0451205367""","=""9780451205360""",5,4.26,Berkley Books,Paperback,194,2008,1926,2019/03/24,2018/08/31,,,read,,,,1,,,0,,,,,
6924415,Finish Strong,Dan   Green,"Green, Dan",,"=""1608100138""","=""9781608100132""",4,3.77,Simple Truths,Hardcover,123,2008,2008,2019/04/19,2019/03/17,,,read,,,,1,,,0,,,,,
15815598,"Big Data: A Revolution That Will Transform How We Live, Work, and Think",Viktor Mayer-Schönberger,"Mayer-Schönberger, Viktor",Kenneth Cukier,"=""0544002695""","=""9780544002692""",5,3.70,Houghton Mifflin Harcourt,Hardcover,242,2013,2013,2019/10/01,2019/10/05,,,read,,,,1,,,0,,,,,
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",5,4.15,Henry Holt and Co.,Hardcover,368,2016,2016,2019/10/01,2019/10/05,,,read,,,,1,,,0,,,,,
18176747,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,"Horowitz, Ben",,"=""0062273205""","=""9780062273208""",5,4.24,Harper Business,Hardcover,304,2014,2014,2019/10/01,2019/10/13,,,read,,,,1,,,0,,,,,
44245196,The Great Mental Models: General Thinking Concepts,Shane Parrish,"Parrish, Shane",Rhiannon Beaubien,"=""""","=""""",4,4.06,Latticework Publishing Inc.,Kindle Edition,216,2019,,2019/10/01,2019/10/05,,,read,,,,1,,,0,,,,,
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,"Stone, Brad",,"=""0316219266""","=""9780316219266""",5,4.14,"Little, Brown and Company",Hardcover,384,2013,2013,2019/12/01,2019/12/23,,,read,,,,1,,,0,,,,,
4865,How to Win Friends and Influence People,Dale Carnegie,"Carnegie, Dale",,"=""""","=""9780671723651""",5,4.20,Gallery Books,Paperback,288,1998,1936,2020/02/08,2017/11/07,,,read,,,,2,,,0,,,,,
209405,"Voyage of the Jaffa Wind (The Secrets of Droon, #14)",Tony Abbott,"Abbott, Tony",David Merrell,"=""0439306078""","=""9780439306072""",5,3.87,Scholastic,Paperback,144,2002,2002,2007/01/01,2020/02/19,,,read,,,,1,,,0,,,,,
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,"Patterson, James",,"=""0446617792""","=""9780446617796""",5,4.08,Grand Central Publishing,Mass Market Paperback,445,2006,2005,2009/01/01,2019/04/18,,,read,,,,1,,,0,,,,,
870667,"The Heir of Mistmantle (The Mistmantle Chronicles, #3)",M.I. McAllister,"McAllister, M.I.","Omar Rayyan, Margaret McAllister","=""0786854901""","=""9780786854905""",4,4.14,Miramax Books,Hardcover,316,2007,2007,2010/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
32929,Goodnight Moon,Margaret Wise Brown,"Brown, Margaret Wise",Clement Hurd,"=""0060775858""","=""9780060775858""",5,4.28,HarperCollins,Hardcover,32,2007,1947,2003/01/01,2018/09/01,,,read,,,,1,,,0,,,,,
1103543,"The Savage Damsel and the Dwarf (The Squire's Tales, #3)",Gerald Morris,"Morris, Gerald",,"=""0618196811""","=""9780618196814""",5,4.24,HMH Books for Young Readers,Paperback,224,2004,2000,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
444304,"The Field Guide (The Spiderwick Chronicles, #1)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859368""","=""9780689859366""",5,3.90,Simon  Schuster Books for Young Readers,Hardcover,114,2003,2003,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
34197390,"Trickster's Queen (Daughter of the Lioness, #2)",Tamora Pierce,"Pierce, Tamora",,"=""""","=""""",5,4.28,Ember,Paperback,496,2017,2004,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
227778,"Charlie Bone and the Time Twister (The Children of the Red King, #2)",Jenny Nimmo,"Nimmo, Jenny",,"=""0807218987""","=""9780807218983""",5,3.90,,Audio Cassette,,2003,2003,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1070995,"The Ratastrophe Catastrophe (The Illmoor Chronicles, #1)",David Lee Stone,"Stone, David Lee",,"=""0786851295""","=""9780786851294""",5,3.37,Disney-Hyperion,Paperback,288,2006,2003,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",5,4.03,HarperCollins Publishers,Paperback,288,2005,1956,2008/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
153783,"The Will of the Empress (The Circle Reforged, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0439441722""","=""9780439441728""",5,4.18,Scholastic Inc,Paperback,550,2006,2005,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
41698,"Deep Six (Dirk Pitt, #7)",Clive Cussler,"Cussler, Clive",,"=""1416516859""","=""9781416516859""",5,3.89,Pocket Books,Mass Market Paperback,535,2006,1984,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439206472""","=""9780439206471""",4,3.94,"Scholastic, Inc.",Paperback,176,1999,1999,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
153781,"Magic Steps (The Circle Opens, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0590396056""","=""9780590396059""",5,4.01,Scholastic,Mass Market Paperback,264,2006,2000,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
13834,"The Realms of the Gods (Immortals, #4)",Tamora Pierce,"Pierce, Tamora",,"=""141690817X""","=""9781416908173""",5,4.32,Simon Pulse,Paperback,347,2006,1996,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
114956,The Artemis Fowl Files,Eoin Colfer,"Colfer, Eoin",,"=""0786856394""","=""9780786856398""",5,3.77,Miramax Books/Hyperion Books for Children,Hardcover,187,2004,2004,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
176327,The Fairy-Tale Detectives,Michael Buckley,"Buckley, Michael",Peter Ferguson,"=""0810959259""","=""9780810959255""",5,4.03,Amulet Books,Hardcover,284,2005,2005,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
13835,"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,"Pierce, Tamora",,"=""0689878567""","=""9780689878565""",5,4.24,Simon Pulse,Mass Market Paperback,264,2005,1984,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
201342,"Mattimeo (Redwall, #3)",Brian Jacques,"Jacques, Brian",,"=""0441006108""","=""9780441006106""",5,4.05,Ace Books,Paperback,432,1999,1990,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
7998,"Outcast of Redwall (Redwall, #8)",Brian Jacques,"Jacques, Brian",,"=""0142401420""","=""9780142401422""",5,3.92,Firebird,Paperback,368,2004,1995,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
201345,"Martin the Warrior (Redwall, #6)",Brian Jacques,"Jacques, Brian",,"=""0441001866""","=""9780441001866""",5,4.14,Ace,Mass Market Paperback,376,1999,1993,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
65119,"The Miserable Mill (A Series of Unfortunate Events, #4)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439272637""","=""9780439272636""",4,3.86,"Scholastic, Inc.",Paperback,194,2000,2000,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.39,Hyperion Books for Children,Hardcover,361,2008,2008,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.56,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""0439709105""","=""9780439709101""",5,3.88,Scholastic Paperbacks,Paperback,563,2005,2003,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1729146,"Raven Rise (Pendragon, #9)",D.J. MacHale,"MacHale, D.J.",,"=""1416914188""","=""9781416914181""",5,4.19,Simon & Schuster Books for Young Readers,Hardcover,544,2008,2008,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
2836109,"Erak's Ransom (Ranger's Apprentice, #7)",John Flanagan,"Flanagan, John",,"=""1741662095""","=""9781741662092""",5,4.32,Random House Australia,Unknown Binding,441,2007,2007,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
198331,"Valhalla Rising (Dirk Pitt, #16)",Clive Cussler,"Cussler, Clive",,"=""0425204049""","=""9780425204047""",5,3.94,G.P. Putnam's Sons,Paperback,528,2004,2001,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
3427378,"Great Bear Lake (Seekers, #2)",Erin Hunter,"Hunter, Erin",,"=""0060871253""","=""9780060871253""",5,4.06,HarperCollins,Hardcover,320,2009,2009,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1809465,"Rodrick Rules (Diary of a Wimpy Kid, #2)",Jeff Kinney,"Kinney, Jeff",,"=""0810994739""","=""9780810994737""",4,4.13,Amulet Books,Hardcover,224,2008,2008,2008/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
85737,"Treasure (Dirk Pitt, #9)",Clive Cussler,"Cussler, Clive",,"=""0671704656""","=""9780671704650""",5,3.94,Pocket Books,Paperback,547,1988,1988,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
2881084,"The Great Powers Outage (The Extraordinary Adventures of Ordinary Boy, #3)",William Boniface,"Boniface, William",Stephen Gilpin,"=""0060774703""","=""9780060774707""",5,4.36,HarperCollins,Hardcover,352,2008,2008,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
212671,"The Sister of the South (Dragons of Deltora, #4)",Emily Rodda,"Rodda, Emily",Marc McBride,"=""0439633761""","=""9780439633765""",5,4.05,Scholastic Paperbacks,Mass Market Paperback,224,2005,2004,2008/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
138959,Stuart Little,E.B. White,"White, E.B.",Garth Williams,"=""0064400565""","=""9780064400565""",5,3.89,HarperCollins,Paperback,131,2006,1945,2007/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
2856130,"Doomwyte (Redwall, #20)",Brian Jacques,"Jacques, Brian",David Elliot,"=""0399245448""","=""9780399245442""",5,4.01,Philomel Penguin,Hardcover,373,2008,2008,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
215539,"The Pilgrims of Rayne (Pendragon, #8)",D.J. MacHale,"MacHale, D.J.",,"=""1416914161""","=""9781416914167""",5,4.15,Aladdin,Hardcover,560,2007,2007,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.56,Scholastic,Paperback,734,2002,2000,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
13829,"Terrier (Beka Cooper, #1)",Tamora Pierce,"Pierce, Tamora",,"=""037581468X""","=""9780375814686""",5,4.15,Random House,Hardcover,581,2006,2006,2011/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
386162,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5,4.22,Del Rey,Paperback,193,2007,1979,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
41865,"Twilight (Twilight, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",3,3.59,"Little, Brown and Company",Paperback,501,2006,2005,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
2402971,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",Michael Scott,"Scott, Michael",,"=""0385733585""","=""9780385733588""",5,4.10,Delacorte Press,Hardcover,464,2008,2008,2009/01/01,2018/08/31,,,read,,,,1,,,0,,,,,
134314,"The Kid Who Ran for President (Kid President, #1)",Dan Gutman,"Gutman, Dan",,"=""0590939882""","=""9780590939881""",5,3.85,Scholastic Paperbacks,Paperback,156,2000,1996,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
197459,"Sunset (Warriors: The New Prophecy, #6)",Erin Hunter,"Hunter, Erin",,"=""0060827696""","=""9780060827694""",5,4.38,HarperCollins,Hardcover,304,2007,2006,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
355917,"Flyte (Septimus Heap, #2)",Angie Sage,"Sage, Angie",Mark Zug,"=""0060577363""","=""9780060577360""",5,4.00,HarperCollins Publishers,Paperback,521,2007,2006,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",5,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,2007/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",5,4.09,HarperCollins,Hardcover,248,2006,1952,2008/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
1312502,"The Awakening (The New Heroes/Quantum Prophecy, #1)",Michael          Carroll,"Carroll, Michael",,"=""0399247254""","=""9780399247255""",5,3.99,Penguin Young Readers Philomel,Hardcover,264,2007,2006,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
224500,"Point Blank (Alex Rider, #2)",Anthony Horowitz,"Horowitz, Anthony",,"=""0142406120""","=""9780142406120""",5,4.11,Penguin Puffin,Paperback,274,2001,2001,2011/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
130352,"High Rhulain (Redwall, #18)",Brian Jacques,"Jacques, Brian",,"=""0441014364""","=""9780441014361""",5,4.12,Ace,Mass Market Paperback,336,2007,2005,2009/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
49006,"The Darkest Hour (Warriors, #6)",Erin Hunter,"Hunter, Erin",,"=""0060525851""","=""9780060525859""",5,4.53,Avon Books,Paperback,315,2005,2005,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
275000,"Fire and Ice (Warriors, #2)",Erin Hunter,"Hunter, Erin",,"=""0060525592""","=""9780060525590""",5,4.38,Avon Books,Paperback,317,2004,2003,2010/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311371""","=""9780141311371""",4,4.23,Puffin Books,Paperback,199,2001,1982,2008/01/01,2018/08/30,,,read,,,,1,,,0,,,,,
